UPC,System ID,Category Name,Price,QOH,Product ID,URL,Category,Photo,Brand Name,Name,Brand,Short Name,Pets,Size,buy_12_get_1_free
180181907326,210000088983,Dog > Toys > Plush Toys > Stuffed Toys,13.99,1,10100514_1,https://www.littlepetexpress.com/products/VIP-Mighty-Dragon-Dog-Toy-2/?case_option=False,Stuffed Toys,['downloaded_images/10100514/10100514_1/image_81887.jpg'],Mighty,"Mighty Dragon Dog Toy, Junior",Mighty,"Dragon Dog Toy, Junior",Dogs,Junior,No
628043600560,210000119789,Dog > Grooming > Brushes & Combs,16.39,2,10100497,https://www.littlepetexpress.com/products/the-little-pet-shoppe/Messy-Mutts-Silicone-Grooming-Glove-Blue/,Brushes & Combs,['downloaded_images/10100497/image_114663.jpg'],Messy Mutts,"Messy Mutts Silicone Grooming Glove, Blue",Messy Mutts,"Silicone Grooming Glove, Blue",Dogs,,No
888641132768,210000099120,Dog > Food > Wet Food,3.59,12,10100410_1,https://www.littlepetexpress.com/products/Inception-Chicken-Recipe-Wet-Dog-Food-2/?case_option=False,Wet Food,['downloaded_images/10100410/10100410_1/image_92151.png'],Inception,"Inception Chicken Recipe Wet Dog Food, 13-oz",Inception,Chicken Recipe,Dogs,13-oz,Yes
810216026387,210000220782,Dog > Bowls & Feeders > Bowls & Diners > Slow Feeders,15.99,3,10100783_2,https://www.littlepetexpress.com/products/SodaPup-emat-Love-Hearts-Design-Enrichment-Licking-Mat-Dog-Slow-Feeder-Red/?case_option=False,Slow Feeders,['downloaded_images/10100783/10100783_2/image_226338.jpg'],SodaPup,"SodaPup emat Love Hearts Design Enrichment Licking Mat Dog Slow Feeder, Red, Large",SodaPup,"emat Love Hearts Design Enrichment Licking Mat Slow Feeder, Red",Dogs,Large,No
813168012873,210000215729,Dog > Toys > Plush Toys > Stuffed Toys,10.99,2,10100391_1,https://www.littlepetexpress.com/products/Hugglehounds-Holiday-Squooshie-Snuggles-Reindeer-Dog-Toy-3/?case_option=False,"Stuffed Toys, Christmas",['downloaded_images/10100391/10100391_1/image_221266.jpg'],HuggleHounds,"HuggleHounds Holiday Squooshie Snuggles Reindeer Dog Toy, Large",HuggleHounds,Hugglehounds Holiday Squooshie Snuggles Reindeer,Dogs,Large,No
632634450021,210000236130,Dog > Dental Care > Breath Fresheners & Teeth Cleaning > Toothpastes & Gels,10.59,4,10100027_1,https://www.littlepetexpress.com/products/Ark-Naturals-Protection-Brushless-Toothpaste-Dental-Chew-for-Mini-Dogs-2/?case_option=False,"Dental Chews, Toothpastes & Gels",['downloaded_images/10100027/10100027_1/image_241771.jpg'],Ark Naturals,"Ark Naturals Protection+ Brushless Toothpaste Dental Chew for Mini Dogs, 4-oz",Ark Naturals,Protection+ Brushless Toothpaste Mini,Dogs,4-oz,No
841186116051,210000216791,"Dog > Apparel & Accessories > Coats, Jackets & Vests",32.99,2,10100337_1,https://www.littlepetexpress.com/products/Gooby-Padded-Dog-Vest-Solid-Red-2/?case_option=False,"Coats, Jackets & Vests",['downloaded_images/10100337/10100337_1/image_222329.jpg'],Gooby,"Gooby Padded Dog Vest, Solid Red, X-Small",Gooby,"Padded Vest, Solid Red",Dogs,X-Small,No
841186116082,210000216794,"Dog > Apparel & Accessories > Coats, Jackets & Vests",32.99,0,10100337_2,https://www.littlepetexpress.com/products/Gooby-Padded-Dog-Vest-Solid-Red-5/?case_option=False,"Coats, Jackets & Vests",['downloaded_images/10100337/10100337_2/image_222332.jpg'],Gooby,"Gooby Padded Dog Vest, Solid Red, Large",Gooby,"Padded Vest, Solid Red",Dogs,Large,No
841186117614,210000216832,"Dog > Apparel & Accessories > Coats, Jackets & Vests",20.99,1,10100343_2,https://www.littlepetexpress.com/products/Gooby-Stretch-Fleece-Dog-Vest-Forest-Green-3/?case_option=False,"Coats, Jackets & Vests",['downloaded_images/10100343/10100343_2/image_222370.jpg'],Gooby,"Gooby Stretch Fleece Dog Vest, Forest Green, Small",Gooby,"Stretch Fleece Vest, Forest Green",Dogs,Small,No
841186117638,210000216834,"Dog > Apparel & Accessories > Coats, Jackets & Vests",22.99,2,10100343_5,https://www.littlepetexpress.com/products/Gooby-Stretch-Fleece-Dog-Vest-Forest-Green-5/?case_option=False,"Coats, Jackets & Vests",['downloaded_images/10100343/10100343_5/image_222372.jpg'],Gooby,"Gooby Stretch Fleece Dog Vest, Forest Green, Large",Gooby,"Stretch Fleece Vest, Forest Green",Dogs,Large,No
819583013228,210000211751,Dog > Leashes & Collars > Collars,21.99,2,10100158_4,https://www.littlepetexpress.com/products/Dogline-Round-Leather-Collar-Pink-6/?case_option=False,Collars,['downloaded_images/10100158/10100158_4/image_217263.jpg'],Dogline,"Dogline Round Leather Collar, Pink, 3/8-in x 16-19-in",Dogline,"Round Leather Collar, Pink",Dogs,3/8-in x 16-19-in,No
819583012948,210000211764,Dog > Leashes & Collars > Collars,14.99,2,10100160_2,https://www.littlepetexpress.com/products/Dogline-Round-Leather-Collar-Red-3/?case_option=False,Collars,['downloaded_images/10100160/10100160_2/image_217276.jpg'],Dogline,"Dogline Round Leather Collar, Red, 1/4-in x 8-10-in",Dogline,"Round Leather Collar, Red",Dogs,1/4-in x 8-10-in,No
627987663396,210000219907,Dog > Dental Care > Breath Fresheners & Teeth Cleaning > Toothbrushes,8.99,13,10100914,https://www.littlepetexpress.com/products/the-little-pet-shoppe/Wag-Bright-Puppy-Polisher-Biodegradable-Dog-Toothbrush/,Toothbrushes,"['downloaded_images/10100914/image_225463.jpg', 'downloaded_images/10100914/image_225463_jsj2dIM.jpg']",Wag & Bright Supply,Wag & Bright Puppy Polisher Biodegradable Dog Toothbrush,Wag & Bright Supply,Puppy Polisher Biodegradable Toothbrush,Dogs,,No
841186117843,210000216868,"Dog > Apparel & Accessories > Coats, Jackets & Vests",20.99,0,10100345_1,https://www.littlepetexpress.com/products/Gooby-Stretch-Fleece-Dog-Vest-Indigo-Blue-6/?case_option=False,"Coats, Jackets & Vests",['downloaded_images/10100345/10100345_1/image_222406.jpg'],Gooby,"Gooby Stretch Fleece Dog Vest, Indigo Blue, X-Large",Gooby,"Stretch Fleece Vest, Indigo Blue",Dogs,X-Large,No
691835227931,210000243328,Dog > Food > Frozen Food,38.79,3,10100522_1,https://www.littlepetexpress.com/products/My-Perfect-Pet-Charlies-Glycemic-Friendly-Chicken-Blend-Grain-Free-Frozen-Dog-Food-2/?case_option=False,Frozen Food,"['downloaded_images/10100522/10100522_1/image_249035.jpg', 'downloaded_images/10100522/10100522_1/image_249035_mad4BLH.jpg']",My Perfect Pet,"My Perfect Pet Charlie's Glycemic Friendly Chicken Grain-Free Frozen Dog Food, 4-lb",My Perfect Pet,Charlie's Glycemic Friendly Chicken Grain-Free,Dogs,4-lb,No
841186114309,210000216900,"Dog > Apparel & Accessories > Coats, Jackets & Vests",22.99,2,10100348_4,https://www.littlepetexpress.com/products/Gooby-Stretch-Fleece-Dog-Vest-Red-5/?case_option=False,"Coats, Jackets & Vests",['downloaded_images/10100348/10100348_4/image_222438.jpg'],Gooby,"Gooby Stretch Fleece Dog Vest, Red, Large",Gooby,"Stretch Fleece Vest, Red",Dogs,Large,No
841186108186,210000216944,Dog > Leashes & Collars > Harnesses,12.99,2,10100338_1,https://www.littlepetexpress.com/products/Gooby-Simple-Step-In-III-Dog-Harness-Blue-2/?case_option=False,Harnesses,['downloaded_images/10100338/10100338_1/image_222482.jpg'],Gooby,"Gooby Simple Step-In III Dog Harness, Blue, X-Small",Gooby,"Simple Step-In III Harness, Blue",Dogs,X-Small,No
757946402169,210000224071,Dog > Treats > Soft & Chewy Treats,31.99,1,10100020_1,https://www.littlepetexpress.com/products/Annamaet-Recovery-Chews-Canine-Post-Exercise-Dog-Treats-2/?case_option=False,Soft & Chewy Treats,['downloaded_images/10100020/10100020_1/image_229667.jpg'],Annamaet,"Annamaet Recovery Chews Canine Post-Exercise Dog Treats, 5.6-oz",Annamaet,Recovery Chews Canine Post-Exercise,Dogs,5.6-oz,No
810216026455,210000225152,Dog > Treats,13.99,0,10100778_1,https://www.littlepetexpress.com/products/SodaPup-Dogtastic-Gourmet-Peanut-Butter-Honey-Flavor-Dog-Treats-2/?case_option=False,Treats,['downloaded_images/10100778/10100778_1/image_230751.jpg'],SodaPup,"SodaPup Dogtastic Gourmet Peanut Butter Honey Flavor Dog Treats, 17-oz",SodaPup,Dogtastic Gourmet Peanut Butter Honey Flavor,Dogs,17-oz,No
087316311709,210000239449,Dog > Treats > Freeze-Dried Treats,16.09,3,10100591_1,https://www.littlepetexpress.com/products/Northwest-Naturals-Raw-Rewards-Cheddar-Cheese-Freeze-Dried-Dog-Cat-Treats-2/?case_option=False,Freeze-Dried Treats,['downloaded_images/10100591/10100591_1/image_245132.jpg'],Northwest Naturals,"Northwest Naturals Raw Rewards Cheddar Cheese Freeze-Dried Dog & Cat Treats, 6-oz",Northwest Naturals,Raw Rewards Cheddar Cheese,Dogs & Cats,6-oz,No
850038855680,210000230318,Dog > Treats > Soft & Chewy Treats,4.99,1,10100078_1,https://www.littlepetexpress.com/products/Bocces-Bakery-Peppermint-Bark-Training-Bites-in-Ornament-Box-Dog-Treats-2/?case_option=False,"Soft & Chewy Treats, Christmas",['downloaded_images/10100078/10100078_1/image_235922.jpg'],Bocce's Bakery,"Bocce's Bakery Peppermint Bark Training Bites in Ornament Box Dog Treats, 2-oz",Bocce's Bakery,Peppermint Bark Training Bites in Ornament Box,Dogs,2-oz,No
685038118967,210000235231,Dog > Food > Wet Food,3.69,5,10100140_2,https://www.littlepetexpress.com/products/Daves-Pet-Food-Restricted-Phosphorous-Protein-with-Tuna-Pate-in-Gravy-Wet-Dog-Food-Can-3/?case_option=False,Wet Food,['downloaded_images/10100140/10100140_2/image_240859.jpg'],Dave's Pet Food,"Dave's Pet Food Restricted Phosphorous & Protein with Tuna Pate in Gravy Wet Dog Food Can, 13.2-oz",Dave's Pet Food,Restricted Phosphorous & Protein with Tuna Pate in Gravy,Dogs,13.2-oz,Yes
860008876720,210000217153,Dog > Grooming > Shampoos & Conditioners > Shampoos,22.99,6,10100670_1,https://www.littlepetexpress.com/products/Pet-Releaf-Skin-Coat-Releaf-Sensitive-Skin-Dog-Shampoo-2/?case_option=False,Shampoos,['downloaded_images/10100670/10100670_1/image_222692.jpg'],Pet Releaf,"Pet Releaf Skin & Coat Releaf Sensitive Skin Dog Shampoo, 16-oz",Pet Releaf,Skin & Coat Releaf Sensitive Skin Shampoo,Dogs,16-oz,No
850021512217,210000217172,Dog > Treats > Freeze-Dried Treats,40.69,3,10100364_3,https://www.littlepetexpress.com/products/Green-Juju-Pork-Pink-Freeze-Dried-Whole-Food-Bites-for-Dogs-Cats-4/?case_option=False,"Freeze-Dried Treats, Freeze-Dried Food Toppings",['downloaded_images/10100364/10100364_3/image_222711.jpg'],Green Juju,"Green Juju Pork Pink Freeze-Dried Whole Food Bites for Dogs & Cats, 18-oz",Green Juju,Pork Pink,Dogs,18-oz,No
608374865883,210000237544,Dog > Leashes & Collars > Harnesses,29.99,1,10100035_2,https://www.littlepetexpress.com/products/Bark-Appeal-Reflective-No-Pull-Dog-Harness-Aqua-Blue-4/?case_option=False,Harnesses,['downloaded_images/10100035/10100035_2/image_243217.jpg'],Bark Appeal,"Bark Appeal Reflective No-Pull Dog Harness, Aqua Blue, Medium",Bark Appeal,"Reflective No-Pull Harness, Aqua Blue",Dogs,Medium,No
608374865999,210000237549,Dog > Leashes & Collars > Harnesses,29.99,0,10100036_2,https://www.littlepetexpress.com/products/Bark-Appeal-Reflective-No-Pull-Dog-Harness-Green-Camo-3/?case_option=False,Harnesses,['downloaded_images/10100036/10100036_2/image_243222.jpg'],Bark Appeal,"Bark Appeal Reflective No-Pull Dog Harness, Green Camo, Small",Bark Appeal,"Reflective No-Pull Harness, Green Camo",Dogs,Small,No
608374866026,210000237552,Dog > Leashes & Collars > Harnesses,35.99,1,10100036_5,https://www.littlepetexpress.com/products/Bark-Appeal-Reflective-No-Pull-Dog-Harness-Green-Camo-6/?case_option=False,Harnesses,['downloaded_images/10100036/10100036_5/image_243225.jpg'],Bark Appeal,"Bark Appeal Reflective No-Pull Dog Harness, Green Camo, X-Large",Bark Appeal,"Reflective No-Pull Harness, Green Camo",Dogs,X-Large,No
860007274633,210000221342,Dog > Vitamins & Supplements,135.29,8,10100458_1,https://www.littlepetexpress.com/products/LIX-The-Elixir-Advanced-Formula-321-Oil-Flavorless-Odorless-Alternative-Supplement-for-Dogs-2/?case_option=False,Vitamins & Supplements,"['downloaded_images/10100458/10100458_1/image_226924.jpg', 'downloaded_images/10100458/10100458_1/image_226924_ZyehtJM.jpg', 'downloaded_images/10100458/10100458_1/image_226924_aLEoLfy.jpg']",LIX,"LIX The Elixir Advanced Formula 321 Oil Flavorless & Odorless Alternative Supplement for Dogs, 1-oz",LIX,The Elixir Advanced Formula 321 Oil Flavorless & Odorless for Dogs,Dogs,1-oz,No
841186106533,210000227464,Dog > Leashes & Collars > Harnesses,13.99,1,10100339_4,https://www.littlepetexpress.com/products/Gooby-Simple-Step-In-III-Dog-Harness-Green-5/?case_option=False,Harnesses,['downloaded_images/10100339/10100339_4/image_233067.jpg'],Gooby,"Gooby Simple Step-In III Dog Harness, Green, Large",Gooby,"Simple Step-In III Harness, Green",Dogs,Large,No
841186106540,210000227466,Dog > Leashes & Collars > Harnesses,12.99,2,10100340_1,https://www.littlepetexpress.com/products/gooby-simple-step-in-iii-dog-harness-purple-small/?case_option=False,Harnesses,['downloaded_images/10100340/10100340_1/image_233069.jpg'],Gooby,"Gooby Simple Step-In III Dog Harness, Purple, Small",Gooby,"Simple Step-In II Harness, Purple",Dogs,Small,No
850003829333,210000247842,Dog > Treats > Air-Dried & Dehydrated Treats,13.69,1,10100403_1,https://www.littlepetexpress.com/products/Icelandic-Salmon-Chips-Mini-Bites-Dog-Treats-2/?case_option=False,Air-Dried & Dehydrated Treats,"['downloaded_images/10100403/10100403_1/image_253555.jpg', 'downloaded_images/10100403/10100403_1/image_253555_07rDsoX.jpg']",Icelandic+,"Icelandic+ Salmon Chips Mini Bites Dog Treats, 2.5-oz",Icelandic+,Salmon Chips Mini Bites,Dogs,2.5-oz,No
850021512293,210000220354,Dog > Treats > Freeze-Dried Treats,14.19,4,10100368_1,https://www.littlepetexpress.com/products/Green-Juju-Salmon-Trainers-Freeze-Dried-Dog-Cat-Treats-2/?case_option=False,Freeze-Dried Treats,['downloaded_images/10100368/10100368_1/image_225910.jpg'],Green Juju,"Green Juju Salmon Trainers Freeze-Dried Dog & Cat Treats, 2.5-oz",Green Juju,Salmon Trainers,Dogs & Cats,2.5-oz,No
860008876775,210000218340,Dog > Vitamins & Supplements,58.99,6,10100673_1,https://www.littlepetexpress.com/products/Pet-Releaf-Liposome-Ultra-Releaf-Oil-Alternative-Supplement-for-Small-Dogs-Cats-100mg-2/?case_option=False,Vitamins & Supplements,['downloaded_images/10100673/10100673_1/860008876775_hQuDE5U.jpg'],Pet Releaf,"Pet Releaf Ultra Releaf Oil 100 Alternative Supplement for Small Dogs & Cats, 100mg, 1-oz",Pet Releaf,"Ultra Releaf Oil 100 for Small Dogs & Cats, 100mg",Dogs,1-oz,No
850036191025,210000217349,Dog > Treats > Freeze-Dried Treats,19.99,2,10100923_1,https://www.littlepetexpress.com/products/Ndependentpet-TRIPE-Bison-Green-Tripe-Freeze-Dried-Dog-Treats-2/?case_option=False,Freeze-Dried Treats,"['downloaded_images/10100923/10100923_1/image_222888.jpg', 'downloaded_images/10100923/10100923_1/image_222888_Wd1iUcs.jpg', 'downloaded_images/10100923/10100923_1/850036191025_YwQyNAD.jpg']",We Are Ndependent,"We are Ndependent TRIPE+ Bison Green Tripe Freeze-Dried Dog Treats, 4-oz",We Are Ndependent,TRIPE+ Bison Green Tripe,Dogs,4-oz,No
022266176268,210000214455,Dog > Toys > Plush Toys > Stuffed Toys,22.99,1,10100838,https://www.littlepetexpress.com/products/the-little-pet-shoppe/Tall-Tails-Nessie-with-Squeaker-Dog-Toy/,Stuffed Toys,"['downloaded_images/10100838/022266176268-3.jpg', 'downloaded_images/10100838/022266176268-2.jpg', 'downloaded_images/10100838/022266176268-1.jpg']",Tall Tails,Tall Tails Nessie with Squeaker Dog Toy,Tall Tails,Nessie with Squeaker,Dogs,,No
811048023315,210000219616,Dog > Vitamins & Supplements > Allergy & Immune System,43.99,1,10100567_1,https://www.littlepetexpress.com/products/Nootie-Progility-Allergy-Relief-Large-Soft-Chew-Supplement-for-Dogs-2/?case_option=False,Allergy & Immune System,['downloaded_images/10100567/10100567_1/image_225170_XIYvGN0.jpg'],Nootie,"Nootie Progility Allergy & Immune Soft Chews Supplement for Dogs, 90-count",Nootie,Progility Allergy Relief Large Soft Chew,Dogs,90-count,No
811048023308,210000219618,Dog > Vitamins & Supplements > Allergy & Immune System,18.99,0,10100568_1,https://www.littlepetexpress.com/products/Nootie-Progility-Allergy-Relief-Mini-Soft-Chew-Supplement-for-Small-Medium-Dogs-2/?case_option=False,Allergy & Immune System,['downloaded_images/10100568/10100568_1/image_225172_mbhPSHj.jpg'],Nootie,"Nootie Progility Minis Allergy & Immune Soft Chews Supplement for Small & Medium Dogs, 60-count",Nootie,Progility Minis Allergy Relief Soft Chews for Small & Medium Dogs,Dogs,60-count,No
797801048309,210000087804,Dog > Healthcare > Digestive & Urinary > Digestive Health,34.69,4,10100540_1,https://www.littlepetexpress.com/products/NaturVet-Advanced-Probiotics-Enzymes-Plus-Vet-Strength-PB6-Probiotic-Cat-Dog-Powder-2/?case_option=False,Digestive Health,['downloaded_images/10100540/10100540_1/image_80588_OEaIB5Q.jpg'],NaturVet,"NaturVet Advanced Probiotics & Enzymes Plus Vet Strength PB6 Probiotic Cat & Dog Powder, 4-oz",NaturVet,Advanced Probiotics & Enzymes Plus Vet Strength PB6 Probiotic,Dogs & Cats,4-oz,No
027795130019,210000026199,Dog > Grooming > Shampoos & Conditioners,21.69,2,10100548,https://www.littlepetexpress.com/products/the-little-pet-shoppe/naturvet-septiderm-v-skin-care-bath-for-dogs-cats-16-oz-bottle-1/,Shampoos & Conditioners,['downloaded_images/10100548/image_26199_wh7zL1K.jpg'],NaturVet,"NaturVet Septiderm-V Skin Care Bath for Dogs & Cats, 16-oz",NaturVet,Septiderm-V Skin Care Bath for,Dogs,16-oz,No
022266179481,210000244336,Dog > Toys > Plush Toys > Stuffed Toys,10.99,1,10100658_1,https://www.littlepetexpress.com/products/Original-Territory-Pretzel-Rope-Tug-Dog-Toy-2/?case_option=False,"Rope & Tug Toys, Stuffed Toys","['downloaded_images/10100658/10100658_1/image_250043_5I9WqQ7.jpg', 'downloaded_images/10100658/10100658_1/image_250043.jpg']",Original Territory,"Original Territory Pretzel Rope Tug Dog Toy, 8-in",Original Territory,Pretzel Rope Tug,Dogs,8-in,No
849088079016,210000245549,Dog > Toys > Plush Toys > Stuffed Toys,20.69,0,10100227_1,https://www.littlepetexpress.com/products/fabdog-Fluffy-Monster-Dog-Toy-Purple-2/?case_option=False,Stuffed Toys,['downloaded_images/10100227/10100227_1/image_251258.jpg'],fabdog,"fabdog Fluffy Monster Dog Toy, Purple, Medium",fabdog,"Fluffy Monster , Purple",Dogs,Medium,No
073893260042,210000054723,Dog > Food > Dry Food,19.79,0,10100603_1,https://www.littlepetexpress.com/products/nutrisource-adult-chicken-and-rice-dry-dog-food-5/?case_option=False,Dry Food,['downloaded_images/10100603/10100603_1/NS_AdultChickenRice_HE4BQcp.jpg'],NutriSource,"NutriSource Adult Chicken & Rice Recipe with Wholesome Grains Dry Dog Food, 5-lb",NutriSource,Adult Chicken & Rice Recipe with Wholesome Grains,Dogs,5-lb,No
888641132140,210000068843,Cat > Food > Dry Food,38.39,0,10100297_1,https://www.littlepetexpress.com/products/fussie-cat-market-fresh-guinea-fowl-turkey-recipe-grain-free-dry-cat-food-4/?case_option=False,Dry Food,"['downloaded_images/10100297/10100297_1/image_59101_PB6wsOs.jpg', 'downloaded_images/10100297/10100297_1/image_59101_MBi2YFA.jpg', 'downloaded_images/10100297/10100297_1/image_59101.jpg']",Fussie Cat,"Fussie Cat Market Fresh Guinea Fowl & Turkey Recipe Grain-Free Dry Cat Food, 10-lb",Fussie Cat,Market Fresh Guinea Fowl & Turkey Recipe Grain-Free,Cats,10-lb,No
029695269455,210000017997,Cat > Beds & Mats > Pillow Beds,22.59,1,10100028,https://www.littlepetexpress.com/products/the-little-pet-shoppe/aspen-pet-kitty-cave-chocolate-brown-1/,Pillow Beds,['downloaded_images/10100028/image_17997.jpg'],Aspen Pet,"Aspen Pet Kitty Cave Cat Bed, Chocolate Brown",Aspen Pet,"Kitty Cave Cat Bed, Chocolate Brown",Cats,,No
757946107057,210000086523,Dog > Food > Dry Food,19.49,1,10100018_1,https://www.littlepetexpress.com/products/Annamaet-Original-Puppy-Formula-w-Chicken-Meal-Brown-Rice-Dry-Dog-Food-2/?case_option=False,Dry Food,"['downloaded_images/10100018/10100018_1/image_79297.png', 'downloaded_images/10100018/10100018_1/image_79297_ywOOlSX.png']",Annamaet,"Annamaet Original Puppy Formula w/ Chicken Meal & Brown Rice Dry Dog Food, 5-lb",Annamaet,Original Puppy Formula w/ Chicken Meal & Brown Rice,Dogs,5-lb,No
757946124047,210000236520,Dog > Food > Dry Food,18.99,1,10100022_1,https://www.littlepetexpress.com/products/Annamaet-Small-Breed-Salmon-Dry-Dog-Food-2/?case_option=False,Dry Food,['downloaded_images/10100022/10100022_1/image_242161.jpg'],Annamaet,"Annamaet Small Breed Salmon Dry Dog Food, 4-lb",Annamaet,Small Breed Salmon Dry Dog Food,Dogs,4-lb,No
